conversation_id,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1
o2prl,0.9918533604887984,0.32273028495692513,0.48700000000000004,0.9693877551020408,0.3149867374005305,0.47547547547547553,0.9816700610997964,0.3194168323392976,0.482
o2q0u,0.9712230215827338,0.7219251336898396,0.8282208588957055,0.9565217391304348,0.7096774193548387,0.8148148148148149,0.9640287769784173,0.7165775401069518,0.8220858895705522
o2qb8,0.9915611814345991,1.0,0.9957627118644067,0.9915433403805497,1.0,0.9957537154989385,0.9915611814345991,1.0,0.9957627118644067
o2qg9,0.9915254237288136,0.5098039215686274,0.6733812949640288,0.9702127659574468,0.4978165938864629,0.658008658008658,0.9872881355932204,0.5076252723311547,0.6705035971223022
o2qzi,0.9710144927536232,0.3651226158038147,0.5306930693069307,0.9124087591240876,0.34153005464480873,0.4970178926441352,0.927536231884058,0.34877384196185285,0.5069306930693069
o2r8q,0.9629629629629629,0.03598971722365039,0.06938619900876859,0.8882978723404256,0.03303006329113924,0.06369183829138063,0.8941798941798942,0.033419023136246784,0.06443004193671367
o2rdg,0.966804979253112,0.08056708160442601,0.14873922757740185,0.9166666666666666,0.0760982359045313,0.14053018205046308,0.950207468879668,0.07918395573997233,0.14618576444302586
o2rxt,0.9760479041916168,1.0,0.9878787878787879,0.9759036144578314,1.0,0.9878048780487805,0.9760479041916168,1.0,0.9878787878787879
o2scm,0.9130434782608695,0.5943396226415094,0.72,0.8540145985401459,0.5545023696682464,0.6724137931034483,0.855072463768116,0.5566037735849056,0.6742857142857143
o2sfi,0.8823529411764706,1.0,0.9375,0.8813559322033898,1.0,0.936936936936937,0.8823529411764706,1.0,0.9375
o2shs,0.9533333333333334,0.4798657718120805,0.6383928571428572,0.912751677852349,0.45791245791245794,0.6098654708520179,0.9333333333333333,0.4697986577181208,0.625
o2sj4,0.8725490196078431,0.577922077922078,0.6953125,0.8316831683168316,0.5490196078431373,0.6614173228346457,0.8431372549019608,0.5584415584415584,0.671875
o2sjl,0.9424460431654677,0.14523281596452328,0.2516810758885687,0.8695652173913043,0.13318534961154274,0.23099133782483158,0.7410071942446043,0.11419068736141907,0.19788664745437082
o2slr,0.9473684210526315,0.16666666666666666,0.28346456692913385,0.9285714285714286,0.1609907120743034,0.27440633245382584,0.9122807017543859,0.16049382716049382,0.2729658792650918
o2sqn,0.9491525423728814,0.30939226519337015,0.4666666666666667,0.896551724137931,0.28888888888888886,0.4369747899159664,0.9491525423728814,0.30939226519337015,0.4666666666666667
o2sz6,0.9915966386554622,0.3435225618631732,0.5102702702702703,0.9620253164556962,0.3323615160349854,0.4940411700975082,0.8865546218487395,0.3071324599708879,0.4562162162162162
o2tq2,0.9354838709677419,0.6444444444444445,0.763157894736842,0.8804347826086957,0.6044776119402985,0.7168141592920354,0.9032258064516129,0.6222222222222222,0.7368421052631579
o2tth,0.9551282051282052,0.39946380697050937,0.5633270321361059,0.8838709677419355,0.3682795698924731,0.5199240986717268,0.9294871794871795,0.38873994638069703,0.5482041587901701
o2ugz,0.9801136363636364,0.09803921568627451,0.1782485145957117,0.9259259259259259,0.0923820352472996,0.16800206771775653,0.90625,0.09065075305484513,0.16481529320588995
o2umr,0.9795918367346939,0.23414634146341465,0.3779527559055118,0.9538461538461539,0.2271062271062271,0.3668639053254438,0.9693877551020408,0.23170731707317074,0.37401574803149606
o2urx,0.9771863117870723,0.39477726574500765,0.562363238512035,0.916030534351145,0.36923076923076925,0.5263157894736842,0.9543726235741445,0.38556067588325654,0.549234135667396
o2v2n,0.9841269841269841,0.36904761904761907,0.5367965367965367,0.952,0.35522388059701493,0.5173913043478261,0.9603174603174603,0.3601190476190476,0.5238095238095238
o2vnd,0.9796747967479674,0.35703703703703704,0.5233441910966341,0.9306122448979591,0.33827893175074186,0.4961915125136018,0.967479674796748,0.35259259259259257,0.5168295331161781
o2vqd,0.9757281553398058,0.3628158844765343,0.5289473684210526,0.9463414634146341,0.3508137432188065,0.5118733509234829,0.9514563106796117,0.35379061371841153,0.5157894736842105
o2vqe,0.9205298013245033,0.5225563909774437,0.6666666666666667,0.86,0.4867924528301887,0.6216867469879518,0.8675496688741722,0.4924812030075188,0.6282973621103117
o2wce,0.956989247311828,0.7606837606837606,0.8476190476190476,0.9565217391304348,0.7586206896551724,0.8461538461538461,0.956989247311828,0.7606837606837606,0.8476190476190476
o2x5q,0.9624060150375939,0.3413333333333333,0.5039370078740157,0.9242424242424242,0.32620320855614976,0.48221343873517786,0.9473684210526315,0.336,0.4960629921259843
o2x6y,0.9759615384615384,0.30389221556886226,0.46347031963470314,0.9371980676328503,0.2908545727136432,0.4439359267734554,0.9519230769230769,0.2964071856287425,0.452054794520548
o2xxx,0.979757085020243,0.2001654259718776,0.33241758241758246,0.9349593495934959,0.19039735099337748,0.31636863823933975,0.9554655870445344,0.19520264681555005,0.3241758241758242
o2ydk,0.9743589743589743,0.23824451410658307,0.38287153652392947,0.9096774193548387,0.22135007849293564,0.3560606060606061,0.9166666666666666,0.22413793103448276,0.3602015113350126
o2ynv,0.9539170506912442,0.5362694300518135,0.6865671641791045,0.9212962962962963,0.5168831168831168,0.6622296173044924,0.880184331797235,0.4948186528497409,0.6334991708126037
o2yrd,0.9675675675675676,0.4786096256684492,0.6404293381037568,0.9293478260869565,0.4584450402144772,0.6140035906642728,0.9513513513513514,0.47058823529411764,0.6296958855098389
o2z6q,0.9452054794520548,0.27655310621242485,0.427906976744186,0.8896551724137931,0.25903614457831325,0.40124416796267504,0.8835616438356164,0.25851703406813625,0.39999999999999997
o2zb0,0.9659863945578231,0.31004366812227074,0.4694214876033058,0.9246575342465754,0.29540481400437635,0.44776119402985076,0.9319727891156463,0.29912663755458513,0.452892561983471
o2zho,0.97,0.6258064516129033,0.7607843137254902,0.9595959595959596,0.6168831168831169,0.7509881422924901,0.96,0.6193548387096774,0.7529411764705882
o2zmu,0.9572192513368984,0.26756352765321373,0.4182242990654205,0.8870967741935484,0.2470059880239521,0.38641686182669793,0.8823529411764706,0.24663677130044842,0.38551401869158874
o2zo6,0.9558823529411765,0.49242424242424243,0.65,0.9253731343283582,0.4732824427480916,0.6262626262626263,0.9411764705882353,0.48484848484848486,0.64
o2zr2,0.9711538461538461,0.17353951890034364,0.2944606413994169,0.9130434782608695,0.16251074806534824,0.2759124087591241,0.9326923076923077,0.16666666666666666,0.282798833819242
o303t,0.9262295081967213,0.42641509433962266,0.5839793281653747,0.859504132231405,0.3939393939393939,0.5402597402597403,0.9016393442622951,0.41509433962264153,0.5684754521963824
o30b0,0.9274193548387096,0.24109014675052412,0.3826955074875208,0.8617886178861789,0.22268907563025211,0.35392320534223703,0.9112903225806451,0.23689727463312368,0.37603993344425957
o30jp,0.9743589743589743,0.3402985074626866,0.504424778761062,0.9396551724137931,0.3263473053892216,0.48444444444444446,0.9658119658119658,0.3373134328358209,0.5
o310v,0.9333333333333333,0.6012269938650306,0.7313432835820897,0.8653846153846154,0.5555555555555556,0.6766917293233082,0.8666666666666667,0.558282208588957,0.6791044776119404
o31bh,0.9724770642201835,0.8688524590163934,0.9177489177489178,0.9629629629629629,0.859504132231405,0.908296943231441,0.963302752293578,0.860655737704918,0.9090909090909091
o31he,0.9343434343434344,0.49333333333333335,0.6457242582897034,0.8629441624365483,0.45454545454545453,0.5954465849387041,0.8737373737373737,0.4613333333333333,0.6038394415357765
o31so,0.972972972972973,0.16008893829905502,0.27494033412887825,0.9288135593220339,0.15239154616240266,0.2618251313903488,0.9425675675675675,0.15508615897720957,0.26634844868735086
o31w9,0.9545454545454546,0.5223880597014925,0.67524115755627,0.8990825688073395,0.49,0.634304207119741,0.9363636363636364,0.5124378109452736,0.662379421221865
o32bp,0.9880952380952381,0.016983834663392674,0.03339368336350835,0.9221556886227545,0.015757699785122276,0.030985915492957743,0.7738095238095238,0.013300593411090649,0.02615167974250654
o32pi,0.9577464788732394,0.35233160621761656,0.5151515151515151,0.9,0.328125,0.4809160305343512,0.9577464788732394,0.35233160621761656,0.5151515151515151
o32tv,0.9850746268656716,0.4074074074074074,0.576419213973799,0.9393939393939394,0.38509316770186336,0.5462555066079295,0.9552238805970149,0.3950617283950617,0.558951965065502
o3377,0.9627906976744186,0.22330097087378642,0.36252189141856395,0.9158878504672897,0.21166306695464362,0.34385964912280703,0.9255813953488372,0.21467098166127294,0.3485113835376533
o3390,0.9532163742690059,0.3880952380952381,0.5516074450084603,0.9058823529411765,0.36754176610978523,0.5229202037351444,0.9239766081871345,0.3761904761904762,0.5346869712351946
o33ny,0.9072847682119205,1.0,0.9513888888888888,0.9066666666666666,1.0,0.9510489510489509,0.9072847682119205,1.0,0.9513888888888888
o33st,0.9712643678160919,0.05610889774236388,0.10608913998744507,0.9132947976878613,0.05247426104284291,0.0992462311557789,0.9195402298850575,0.05312084993359894,0.10043942247332079
o33x3,0.8651685393258427,0.5746268656716418,0.6905829596412556,0.8409090909090909,0.556390977443609,0.6696832579185521,0.8426966292134831,0.5597014925373134,0.6726457399103138
o33yo,0.9848484848484849,0.7647058823529411,0.8609271523178808,0.9694656488549618,0.7514792899408284,0.8466666666666666,0.9696969696969697,0.7529411764705882,0.847682119205298
o33zb,0.9278350515463918,0.6818181818181818,0.7860262008733623,0.90625,0.6641221374045801,0.7665198237885463,0.9175257731958762,0.6742424242424242,0.7772925764192139
o34d3,0.9699248120300752,0.3282442748091603,0.49049429657794674,0.9242424242424242,0.3112244897959184,0.4656488549618321,0.9548872180451128,0.3231552162849873,0.4828897338403042
o34du,0.9558823529411765,0.5652173913043478,0.7103825136612021,0.9104477611940298,0.5350877192982456,0.6740331491712708,0.9264705882352942,0.5478260869565217,0.6885245901639344
o34hw,0.9142857142857143,0.810126582278481,0.8590604026845637,0.8920863309352518,0.7898089171974523,0.8378378378378379,0.9,0.7974683544303798,0.8456375838926175
o34o1,0.9803149606299213,0.49015748031496065,0.6535433070866142,0.9446640316205533,0.4714003944773176,0.6289473684210526,0.9645669291338582,0.4822834645669291,0.6430446194225722
o354m,0.9821428571428571,0.582010582010582,0.7308970099667774,0.963963963963964,0.5691489361702128,0.7157190635451506,0.9821428571428571,0.582010582010582,0.7308970099667774
o357s,0.8918918918918919,0.8375634517766497,0.8638743455497383,0.8695652173913043,0.8163265306122449,0.8421052631578948,0.8648648648648649,0.8121827411167513,0.837696335078534
o35fg,0.8942307692307693,0.6503496503496503,0.7530364372469636,0.8252427184466019,0.5985915492957746,0.6938775510204082,0.6153846153846154,0.44755244755244755,0.5182186234817815
o35ir,0.9440559440559441,0.5232558139534884,0.6733167082294265,0.8943661971830986,0.49416342412451364,0.6365914786967419,0.9090909090909091,0.5038759689922481,0.6483790523690772
o35lg,0.9739130434782609,0.5628140703517588,0.713375796178344,0.9473684210526315,0.5454545454545454,0.6923076923076923,0.9652173913043478,0.5577889447236181,0.7070063694267514
o35pe,0.9259259259259259,0.45454545454545453,0.6097560975609756,0.851063829787234,0.4166666666666667,0.5594405594405595,0.8677248677248677,0.42597402597402595,0.5714285714285714
o36h7,0.9016393442622951,0.6521739130434783,0.756880733944954,0.8626373626373627,0.623015873015873,0.7235023041474654,0.8633879781420765,0.6245059288537549,0.7247706422018347
o36li,0.9817518248175182,0.24082363473589974,0.38677210639827464,0.9560439560439561,0.23387096774193547,0.3758099352051836,0.9671532846715328,0.23724261414503134,0.38102084831056793
o36mh,0.9652173913043478,1.0,0.9823008849557522,0.9649122807017544,1.0,0.9821428571428572,0.9652173913043478,1.0,0.9823008849557522
o36rj,0.9759036144578314,0.38028169014084506,0.5472972972972973,0.926829268292683,0.3584905660377358,0.5170068027210885,0.9518072289156626,0.37089201877934275,0.5337837837837838
o370y,0.9813084112149533,0.3465346534653465,0.5121951219512194,0.9433962264150944,0.33112582781456956,0.4901960784313726,0.9626168224299065,0.33993399339933994,0.5024390243902439
o378y,0.9901960784313726,0.16543816543816545,0.2835087719298246,0.9605911330049262,0.1598360655737705,0.27406886858749124,0.9803921568627451,0.1638001638001638,0.28070175438596495
o37a4,0.9230769230769231,0.45454545454545453,0.6091370558375634,0.8682170542635659,0.42585551330798477,0.5714285714285715,0.8692307692307693,0.42803030303030304,0.5736040609137056
o37nf,0.948905109489051,0.49808429118773945,0.6532663316582914,0.8897058823529411,0.4653846153846154,0.611111111111111,0.9051094890510949,0.47509578544061304,0.6231155778894473
o37q3,0.9620253164556962,0.3781094527363184,0.5428571428571428,0.9044585987261147,0.3541147132169576,0.5089605734767025,0.9113924050632911,0.3582089552238806,0.5142857142857143
o37r9,0.9847715736040609,0.22146118721461186,0.3616029822926375,0.9693877551020408,0.21714285714285714,0.3548085901027077,0.9746192893401016,0.2191780821917808,0.3578751164958061
o37wm,0.9319727891156463,0.6171171171171171,0.7425474254742547,0.9041095890410958,0.5972850678733032,0.7193460490463215,0.9047619047619048,0.5990990990990991,0.7208672086720866
o388j,0.9528301886792453,0.25602027883396705,0.4035964035964036,0.8909952606635071,0.23857868020304568,0.3763763763763764,0.910377358490566,0.24461343472750316,0.3856143856143856
o38a5,0.9866666666666667,0.22492401215805471,0.36633663366336633,0.959731543624161,0.2176560121765601,0.3548387096774193,0.9733333333333334,0.22188449848024316,0.3613861386138614
o38hb,0.8991596638655462,0.5194174757281553,0.6584615384615385,0.847457627118644,0.4878048780487805,0.6191950464396285,0.8487394957983193,0.49029126213592233,0.6215384615384615
o38yu,0.9637681159420289,0.6018099547511312,0.7409470752089137,0.9051094890510949,0.5636363636363636,0.6946778711484592,0.9347826086956522,0.583710407239819,0.7186629526462397
o39jl,0.9043478260869565,0.7375886524822695,0.8125,0.8771929824561403,0.7142857142857143,0.7874015748031495,0.8782608695652174,0.7163120567375887,0.7890625000000001
o39ro,0.9703703703703703,0.8851351351351351,0.9257950530035335,0.9552238805970149,0.8707482993197279,0.9110320284697508,0.9629629629629629,0.8783783783783784,0.9187279151943463
o3an9,0.8928571428571429,0.7446808510638298,0.8120649651972157,0.8615384615384616,0.717948717948718,0.7832167832167831,0.8775510204081632,0.7319148936170212,0.7981438515081205
o3asv,0.9712230215827338,0.9440559440559441,0.9574468085106383,0.9710144927536232,0.9436619718309859,0.9571428571428571,0.9712230215827338,0.9440559440559441,0.9574468085106383
o3b0h,0.8076923076923077,0.9459459459459459,0.8713692946058091,0.8062015503875969,0.9454545454545454,0.8702928870292886,0.8076923076923077,0.9459459459459459,0.8713692946058091
o3b0k,0.8693181818181818,0.9053254437869822,0.8869565217391304,0.8514285714285714,0.8869047619047619,0.8688046647230321,0.8579545454545454,0.893491124260355,0.8753623188405798
o3b1l,0.4166666666666667,0.01838235294117647,0.035211267605633804,0.0,0.0,0.0,0.4166666666666667,0.01838235294117647,0.035211267605633804
o3c5n,0.9743589743589743,0.5066666666666667,0.6666666666666667,0.9655172413793104,0.5,0.6588235294117647,0.9572649572649573,0.49777777777777776,0.6549707602339182
o3c6f,0.8495575221238938,0.5274725274725275,0.6508474576271187,0.7946428571428571,0.49171270718232046,0.6075085324232081,0.7787610619469026,0.4835164835164835,0.5966101694915255
o3ce6,0.981651376146789,0.4288577154308617,0.596931659693166,0.9400921658986175,0.40963855421686746,0.5706293706293706,0.9678899082568807,0.4228456913827655,0.5885634588563459
o3ckf,0.9130434782608695,0.7191780821917808,0.8045977011494252,0.868421052631579,0.6827586206896552,0.7644787644787645,0.8782608695652174,0.6917808219178082,0.7739463601532567
o3co1,0.9379310344827586,0.3119266055045872,0.46815834767641995,0.8680555555555556,0.28735632183908044,0.4317789291882556,0.9103448275862069,0.30275229357798167,0.45438898450946646
o3cry,0.9241706161137441,0.6610169491525424,0.7707509881422925,0.8809523809523809,0.6292517006802721,0.7341269841269842,0.9004739336492891,0.6440677966101694,0.7509881422924901
o3d1n,0.9135802469135802,0.5826771653543307,0.7115384615384616,0.875,0.5555555555555556,0.6796116504854369,0.8765432098765432,0.5590551181102362,0.6826923076923077
o3d1q,0.9411764705882353,0.13655761024182078,0.23850931677018636,0.8811881188118812,0.1267806267806268,0.22166874221668745,0.9313725490196079,0.13513513513513514,0.23602484472049692
o3d5d,0.9060402684563759,1.0,0.9507042253521127,0.9054054054054054,1.0,0.950354609929078,0.9060402684563759,1.0,0.9507042253521127
o3dd2,0.995085995085995,0.05461901550910317,0.10355407824085912,0.9778325123152709,0.053547342864850286,0.10153452685421996,0.995085995085995,0.05461901550910317,0.10355407824085912
o3dhm,0.8911917098445595,0.5196374622356495,0.6564885496183206,0.828125,0.4818181818181818,0.6091954022988505,0.8497409326424871,0.4954682779456193,0.6259541984732825
o3eqz,0.9747899159663865,0.3790849673202614,0.5458823529411764,0.9491525423728814,0.36721311475409835,0.5295508274231678,0.957983193277311,0.37254901960784315,0.536470588235294
o3f1t,0.9773584905660377,0.33989501312335957,0.5043816942551119,0.9583333333333334,0.3324572930354796,0.49365853658536585,0.9471698113207547,0.3293963254593176,0.48880233690360275
o3fr7,0.972972972972973,0.3891891891891892,0.555984555984556,0.9315068493150684,0.3695652173913043,0.5291828793774318,0.9459459459459459,0.3783783783783784,0.5405405405405406
o3g5w,0.9647887323943662,1.0,0.982078853046595,0.9645390070921985,1.0,0.9819494584837545,0.9647887323943662,1.0,0.982078853046595
o3gcw,0.9240506329113924,0.5214285714285715,0.6666666666666667,0.8461538461538461,0.4748201438848921,0.608294930875576,0.9240506329113924,0.5214285714285715,0.6666666666666667
o3gjh,0.9913419913419913,0.20034995625546806,0.3333333333333333,0.9608695652173913,0.19352014010507881,0.32215743440233235,0.9826839826839827,0.19860017497812774,0.33042212518195047
o3grd,0.8582677165354331,0.3732876712328767,0.5202863961813843,0.8095238095238095,0.35051546391752575,0.4892086330935252,0.8031496062992126,0.3493150684931507,0.486873508353222
o3h3o,0.964516129032258,0.05203619909502263,0.09874504623513872,0.8932038834951457,0.04804177545691906,0.09117938553022796,0.9258064516129032,0.049947789766794294,0.09478203434610305
o3hle,0.9811320754716981,0.2826086956521739,0.43881856540084385,0.9431818181818182,0.27094668117519044,0.4209636517328825,0.9622641509433962,0.27717391304347827,0.43037974683544306
o3ifx,0.9865470852017937,0.19555555555555557,0.3264094955489614,0.9234234234234234,0.18238434163701067,0.30460624071322434,0.9596412556053812,0.1902222222222222,0.3175074183976261
o3j3c,0.9878787878787879,0.3721461187214612,0.5406301824212272,0.9451219512195121,0.35469107551487417,0.5158069883527454,0.9696969696969697,0.365296803652968,0.5306799336650083
o3jd1,0.986046511627907,0.1853146853146853,0.31199411331861665,0.9439252336448598,0.17672790901137359,0.29771554900515845,0.958139534883721,0.18006993006993008,0.3031640912435615
o3k68,0.9773755656108597,0.3176470588235294,0.4794672586015538,0.9409090909090909,0.30486008836524303,0.460511679644049,0.9592760180995475,0.31176470588235294,0.4705882352941177
o3kwb,0.9767441860465116,0.23507462686567165,0.37894736842105264,0.9375,0.22429906542056074,0.36199095022624433,0.9689922480620154,0.2332089552238806,0.3759398496240602
o3ky4,0.9316239316239316,0.5505050505050505,0.692063492063492,0.9137931034482759,0.5380710659898477,0.6773162939297124,0.9145299145299145,0.5404040404040404,0.6793650793650793
o3l4x,0.912,0.8571428571428571,0.8837209302325582,0.8870967741935484,0.8333333333333334,0.859375,0.888,0.8345864661654135,0.8604651162790699
o3lqp,0.879746835443038,0.5864978902953587,0.7037974683544306,0.8407643312101911,0.559322033898305,0.6717557251908396,0.8607594936708861,0.5738396624472574,0.6886075949367089
o3mdh,0.9395604395604396,0.20023419203747073,0.3301158301158302,0.8674033149171271,0.18405627198124266,0.3036750483558994,0.8901098901098901,0.18969555035128804,0.3127413127413127
o3mmp,0.8731343283582089,0.936,0.9034749034749036,0.849624060150376,0.9112903225806451,0.8793774319066147,0.8582089552238806,0.92,0.8880308880308881
o3mw4,0.8837209302325582,0.5757575757575758,0.6972477064220183,0.8235294117647058,0.5343511450381679,0.6481481481481481,0.8372093023255814,0.5454545454545454,0.6605504587155963
o3n0f,0.9025974025974026,0.36578947368421055,0.5205992509363296,0.8300653594771242,0.33509234828496043,0.4774436090225564,0.8376623376623377,0.3394736842105263,0.4831460674157304
o3n9k,0.8901098901098901,0.5664335664335665,0.6923076923076923,0.8555555555555555,0.5422535211267606,0.6637931034482759,0.8461538461538461,0.5384615384615384,0.6581196581196581
o3pcr,0.9574468085106383,0.5443548387096774,0.6940874035989718,0.9142857142857143,0.5182186234817814,0.661498708010336,0.900709219858156,0.5120967741935484,0.6529562982005142
o3po5,0.9875,0.395,0.5642857142857143,0.9622641509433962,0.38345864661654133,0.5483870967741936,0.975,0.39,0.5571428571428572
o3pxf,0.9726027397260274,0.23986486486486486,0.3848238482384824,0.9379310344827586,0.23011844331641285,0.3695652173913043,0.952054794520548,0.23479729729729729,0.3766937669376693
o3qdx,0.8790322580645161,1.0,0.9356223175965666,0.8780487804878049,1.0,0.9350649350649352,0.8790322580645161,1.0,0.9356223175965666
o3rb2,0.9921259842519685,0.15254237288135594,0.2644281217208814,0.9604743083003953,0.14718352513628105,0.25525210084033617,0.984251968503937,0.1513317191283293,0.2623294858342078
o3rcd,0.9242424242424242,0.47843137254901963,0.6304909560723514,0.8702290076335878,0.44881889763779526,0.5922077922077922,0.8863636363636364,0.4588235294117647,0.6046511627906976
o3reu,0.9513888888888888,0.6555023923444976,0.7762039660056657,0.9090909090909091,0.625,0.7407407407407406,0.9027777777777778,0.6220095693779905,0.736543909348442
o3ri7,0.9695652173913043,0.2797992471769134,0.4342745861733204,0.8995633187772926,0.25879396984924624,0.40195121951219515,0.9347826086956522,0.2697616060225847,0.41869522882181115
o3rsh,0.9707446808510638,0.038875279582490145,0.07475678443420379,0.8853333333333333,0.035364294844482315,0.06801188159377239,0.9228723404255319,0.03695814250718926,0.07107014848950333
o3sy4,0.9765625,0.48828125,0.6510416666666666,0.9606299212598425,0.47843137254901963,0.6387434554973822,0.9765625,0.48828125,0.6510416666666666
o3t26,0.976,0.6559139784946236,0.7845659163987139,0.9516129032258065,0.6378378378378379,0.7637540453074434,0.96,0.6451612903225806,0.7717041800643086
o3t37,0.983957219251337,0.16773017319963537,0.28660436137071654,0.9463806970509383,0.16096671226630188,0.27513639906469217,0.9224598930481284,0.15724703737465817,0.26869158878504673
o3u3b,0.9166666666666666,0.5569620253164557,0.6929133858267716,0.8947368421052632,0.5414012738853503,0.6746031746031745,0.90625,0.5506329113924051,0.6850393700787402
o3uj0,0.990909090909091,0.3858407079646018,0.5554140127388535,0.9726027397260274,0.3776595744680851,0.5440613026819923,0.9818181818181818,0.3823008849557522,0.5503184713375796
o3umw,0.9699248120300752,0.19785276073619631,0.3286624203821656,0.9318181818181818,0.1889400921658986,0.3141762452107279,0.9548872180451128,0.19478527607361965,0.32356687898089176
o3v6m,0.9653465346534653,0.16169154228855723,0.2769886363636364,0.9203980099502488,0.15352697095435686,0.26315789473684215,0.9455445544554455,0.1583747927031509,0.2713068181818182
o3vh6,0.9825581395348837,0.19560185185185186,0.32625482625482627,0.9239766081871345,0.18308227114716108,0.30560928433268864,0.7674418604651163,0.1527777777777778,0.25482625482625487
o3vx9,0.9518072289156626,0.2877959927140255,0.44195804195804195,0.9090909090909091,0.2737226277372263,0.42075736325385693,0.9156626506024096,0.2768670309653916,0.42517482517482513
o3w68,0.9728260869565217,0.6654275092936803,0.7902869757174393,0.9289617486338798,0.6343283582089553,0.753880266075388,0.9510869565217391,0.6505576208178439,0.7726269315673289
o3way,0.9763313609467456,0.2065081351689612,0.34090909090909094,0.9285714285714286,0.19548872180451127,0.3229813664596274,0.893491124260355,0.18898623279098872,0.3119834710743802
o3wbs,0.9161290322580645,0.7244897959183674,0.8091168091168093,0.9025974025974026,0.7128205128205128,0.7965616045845271,0.9096774193548387,0.7193877551020408,0.8034188034188036
o3wjh,0.9387755102040817,0.8761904761904762,0.9064039408866995,0.8969072164948454,0.8365384615384616,0.8656716417910447,0.9081632653061225,0.8476190476190476,0.876847290640394
o3wp2,0.9782608695652174,0.6428571428571429,0.7758620689655172,0.9562043795620438,0.6267942583732058,0.7572254335260117,0.9637681159420289,0.6333333333333333,0.764367816091954
o3xpq,0.9877049180327869,0.24642126789366053,0.3944353518821604,0.9629629629629629,0.23950870010235414,0.3836065573770492,0.9836065573770492,0.24539877300613497,0.3927986906710311
o3xyx,0.9805825242718447,0.15052160953800298,0.2609819121447028,0.9121951219512195,0.13944817300521997,0.24191461836998704,0.9368932038834952,0.14381520119225039,0.2493540051679587
o3y38,0.9230769230769231,0.6545454545454545,0.7659574468085106,0.8879310344827587,0.6280487804878049,0.7357142857142858,0.8803418803418803,0.6242424242424243,0.7304964539007092
o3y3i,0.9469026548672567,0.5376884422110553,0.6858974358974359,0.8839285714285714,0.5,0.6387096774193548,0.9026548672566371,0.5125628140703518,0.6538461538461539
o3y3v,0.956989247311828,0.6496350364963503,0.773913043478261,0.9347826086956522,0.6323529411764706,0.7543859649122806,0.946236559139785,0.6423357664233577,0.7652173913043477
o3yjv,0.9704433497536946,0.5143603133159269,0.6723549488054608,0.9108910891089109,0.4816753926701571,0.6301369863013698,0.9458128078817734,0.5013054830287206,0.6552901023890784
o3ykm,0.9285714285714286,0.35355648535564854,0.5121212121212121,0.856353591160221,0.3249475890985325,0.47112462006079026,0.8736263736263736,0.33263598326359833,0.48181818181818187
o3z2b,0.9754098360655737,0.601010101010101,0.7437499999999999,0.9506172839506173,0.5848101265822785,0.7241379310344828,0.9549180327868853,0.5883838383838383,0.728125
o3zmb,0.9827586206896551,0.08750383788762665,0.16069918240766845,0.9446366782006921,0.08384520884520885,0.15401974612129762,0.9793103448275862,0.08719680687749462,0.16013532562729063
o401k,0.9813953488372092,0.19026149684400362,0.3187311178247734,0.9439252336448598,0.18231046931407943,0.3055975794251135,0.9627906976744186,0.18665464382326422,0.31268882175226587
o4036,0.9791666666666666,0.376,0.5433526011560693,0.9230769230769231,0.35294117647058826,0.5106382978723405,0.9444444444444444,0.3626666666666667,0.5240847784200386
o40ah,0.9608938547486033,0.3651804670912951,0.5292307692307692,0.9269662921348315,0.35106382978723405,0.5092592592592593,0.9217877094972067,0.3503184713375796,0.5076923076923077
o40bn,0.9759358288770054,0.23716699155295645,0.3815995818086774,0.8954423592493298,0.21716514954486346,0.34955520669806384,0.8796791443850267,0.21377517868745938,0.3439623627809723
o40cy,0.9912663755458515,0.24226254002134473,0.3893653516295026,0.956140350877193,0.2329059829059829,0.3745704467353952,0.9781659388646288,0.2390608324439701,0.38421955403087477
o40eh,0.9751552795031055,0.47289156626506024,0.6369168356997971,0.9125,0.44108761329305135,0.594704684317719,0.9565217391304348,0.463855421686747,0.6247464503042597
o40mf,0.7285714285714285,0.4594594594594595,0.5635359116022098,0.463768115942029,0.2909090909090909,0.3575418994413408,0.5571428571428572,0.35135135135135137,0.4309392265193371
o40ss,0.9493670886075949,0.539568345323741,0.6880733944954128,0.9230769230769231,0.5217391304347826,0.6666666666666667,0.9493670886075949,0.539568345323741,0.6880733944954128
o40y9,0.9548387096774194,0.334841628959276,0.49581239530988275,0.9025974025974026,0.31519274376417233,0.46722689075630247,0.9225806451612903,0.3235294117647059,0.4790619765494138
o410y,0.9834710743801653,0.7168674698795181,0.8292682926829269,0.95,0.6909090909090909,0.8,0.9586776859504132,0.6987951807228916,0.8083623693379791
o415b,0.9257142857142857,0.7168141592920354,0.8079800498753117,0.9080459770114943,0.7022222222222222,0.7919799498746868,0.92,0.7123893805309734,0.802992518703242
o4206,0.8938053097345132,0.39453125,0.5474254742547425,0.7678571428571429,0.33725490196078434,0.4686648501362398,0.7787610619469026,0.34375,0.47696476964769646
o42vl,0.9660194174757282,0.2707482993197279,0.4229543039319873,0.9121951219512195,0.2547683923705722,0.39829605963791265,0.9368932038834952,0.26258503401360545,0.410201912858661
